"ID","S","Rank","real"
"PV-005481243703",-6.3853388,1950,"not active"
"PV-005309623942",-6.3852921,1951,"not active"
"PV-009781186212",-6.3852124,1952,"not active"
"PV-005177650549",-6.3851619,1953,"not active"
"PV-006096242260",-6.3845224,1955,"not active"
"PV-005668638722",-6.3844819,1956,"not active"
"PV-005158137855",-6.3843637,1957,"not active"
"PV-006331582095",-6.3841705,1958,"not active"
"PV-007276544413",-6.3840799,1959,"not active"
"PV-005152395420",-6.3837318,1960,"not active"
"PV-009484033167",-6.3835168,1961,"not active"
"PV-004256483404",-6.383225,1963,"not active"
"PV-009166520229",-6.3831663,1964,"not active"
"PV-003737062198",-6.3831544,1965,"not active"
"PV-006761727294",-6.3831449,1966,"not active"
"PV-009500784104",-6.3831038,1967,"not active"
"PV-007272117941",-6.3829517,1969,"not active"
"PV-004737996726",-6.3827853,1970,"not active"
"PV-006904632642",-6.382513,1971,"not active"
"PV-005518409139",-6.3823252,1972,"not active"
"PV-006067141940",-6.3823252,1973,"not active"
"PV-005228705097",-6.382031,1974,"not active"
"PV-007034689386",-6.381793,1975,"not active"
"PV-009066471103",-6.3817091,1976,"not active"
"PV-007016425984",-6.3815637,1977,"not active"
"PV-009548381042",-6.3813586,1978,"not active"
"PV-008675787985",-6.3813453,1979,"not active"
"PV-009073858393",-6.3813224,1980,"not active"
"PV-010049958046",-6.3812995,1981,"not active"
"PV-009075422260",-6.3812423,1982,"not active"
"PV-005917580590",-6.3811784,1983,"not active"
"PV-006620078647",-6.3811345,1985,"not active"
"PV-004531478914",-6.3811312,1986,"not active"
"PV-005337182180",-6.3809032,1987,"not active"
"PV-004916822156",-6.3808727,1988,"not active"
"PV-007865913428",-6.3808169,1989,"not active"
"PV-004573659982",-6.3807845,1990,"not active"
"PV-000545652120",-6.3806777,1992,"not active"
"PV-009680921793",-6.3806405,1993,"not active"
"PV-000331414290",-6.3800063,1994,"not active"
"PV-003255011984",-6.3796973,1995,"not active"
"PV-005764051237",-6.3795838,1996,"not active"
"PV-009500637906",-6.3794851,1997,"not active"
"PV-004893741776",-6.3794684,1998,"not active"
"PV-008201146143",-6.3794136,1999,"not active"
"PV-009644091745",-6.379385,2000,"not active"
"PV-007055950268",-6.3791528,2001,"not active"
"PV-009832771105",-6.3789654,2005,"not active"
"PV-004452121988",-6.3788028,2006,"not active"
"PV-009751218658",-6.3787827,2007,"not active"
"PV-008992907949",-6.3784838,2008,"not active"
"PV-007644601717",-6.378212,2009,"not active"
"PV-007800898592",-6.3780441,2011,"not active"
"PV-006386546066",-6.378036,2012,"not active"
"PV-008249250475",-6.3778782,2013,"not active"
"PV-007687412878",-6.3777533,2014,"not active"
"PV-004456770391",-6.3776698,2015,"not active"
"PV-006933937959",-6.3775921,2016,"not active"
"PV-003232262302",-6.3775415,2017,"not active"
"PV-005547887396",-6.377388,2018,"not active"
"PV-004495956084",-6.3771539,2019,"not active"
"PV-007461383966",-6.3771267,2020,"not active"
"PV-005680668912",-6.3770213,2021,"not active"
"PV-004806600778",-6.3769159,2022,"not active"
"PV-005115506438",-6.3768644,2023,"not active"
"PV-003957396268",-6.3768086,2024,"not active"
"PV-009098481685",-6.3763571,2026,"not active"
"PV-007106663652",-6.3763523,2027,"not active"
"PV-002234494613",-6.3763428,2028,"not active"
"PV-009879880182",-6.3760595,2029,"not active"
"PV-003443181514",-6.3759384,2030,"not active"
"PV-006276505457",-6.3759279,2031,"not active"
"PV-005221022512",-6.3758469,2032,"not active"
"PV-008486713695",-6.375752,2033,"not active"
"PV-005651309712",-6.3756895,2034,"not active"
"PV-010067146257",-6.3753557,2035,"not active"
"PV-009326587075",-6.3753028,2036,"not active"
"PV-009377560260",-6.3748679,2037,"not active"
"PV-006616555555",-6.3747993,2038,"not active"
"PV-006986216041",-6.3747864,2039,"not active"
"PV-004057710456",-6.3746667,2040,"not active"
"PV-009830554871",-6.3746576,2041,"not active"
"PV-004332661466",-6.3745847,2042,"not active"
"PV-009784495440",-6.3745213,2043,"not active"
"PV-005954111215",-6.3744254,2044,"not active"
"PV-000586203240",-6.3734908,2047,"not active"
"PV-008919599747",-6.3733959,2048,"not active"
"PV-009390315457",-6.3732414,2049,"not active"
"PV-005953799589",-6.373075,2050,"not active"
"PV-009389863072",-6.3730578,2051,"not active"
"PV-009803042965",-6.3727865,2052,"not active"
"PV-009868084038",-6.3727193,2053,"not active"
"PV-004052321086",-6.3726716,2054,"not active"
"PV-008357367444",-6.3726315,2055,"not active"
"PV-006460506805",-6.3724899,2056,"not active"
"PV-005241711910",-6.3720579,2057,"not active"
"PV-003269500183",-6.3718529,2059,"not active"
"PV-001063436738",-6.3718452,2060,"not active"
"PV-001342368930",-6.3717084,2062,"not active"
"PV-007336155174",-6.3715229,2064,"not active"
"PV-006426496942",-6.3714876,2065,"not active"
"PV-009318193822",-6.3714356,2066,"not active"
"PV-009108846537",-6.3713813,2067,"not active"
"PV-006189945702",-6.3713541,2068,"not active"
"PV-005331584746",-6.3713427,2069,"not active"
"PV-009700604499",-6.3712254,2070,"not active"
"PV-005112987822",-6.3711891,2071,"not active"
"PV-006648577588",-6.3711324,2072,"not active"
"PV-009755224243",-6.3709979,2073,"not active"
"PV-006038656651",-6.3709884,2074,"not active"
"PV-005553249525",-6.3709226,2075,"not active"
"PV-009030323299",-6.3707991,2076,"not active"
"PV-009745249101",-6.3707743,2077,"not active"
"PV-006373064447",-6.3707142,2078,"not active"
"PV-003011915770",-6.3706059,2079,"not active"
"PV-004922395944",-6.3704906,2080,"not active"
"PV-007876968333",-6.3703747,2081,"not active"
"PV-006046091337",-6.3702102,2083,"not active"
"PV-002303033443",-6.3700275,2084,"not active"
"PV-001721093952",-6.3699918,2085,"not active"
"PV-003537691333",-6.3696275,2086,"not active"
"PV-005412117617",-6.3696055,2088,"not active"
"PV-009478756431",-6.3690772,2091,"not active"
"PV-009584921415",-6.3690729,2092,"not active"
"PV-007029928986",-6.3689661,2093,"not active"
"PV-004595111838",-6.3688183,2094,"not active"
"PV-006429590767",-6.3686156,2095,"not active"
"PV-009737430031",-6.3684378,2096,"not active"
"PV-007242196672",-6.3684177,2097,"not active"
"PV-009513030709",-6.3681936,2098,"not active"
"PV-008356546277",-6.3681698,2099,"not active"
"PV-009431826373",-6.3679304,2100,"not active"
"PV-008272560924",-6.3678513,2101,"not active"
"PV-004804792554",-6.3676572,2102,"not active"
"PV-005293806985",-6.3676071,2103,"not active"
"PV-006363423478",-6.367456,2104,"not active"
"PV-009990114946",-6.3672786,2105,"not active"
"PV-003085045479",-6.3671947,2106,"not active"
"PV-006011324223",-6.3670506,2107,"not active"
"PV-006712734503",-6.3669524,2108,"not active"
"PV-007286684812",-6.3668537,2109,"not active"
"PV-006669638786",-6.3667774,2110,"not active"
"PV-007143987815",-6.3667631,2111,"not active"
"PV-005072010137",-6.3666835,2112,"not active"
"PV-006313910648",-6.3666635,2113,"not active"
"PV-005881696779",-6.3666511,2114,"not active"
"PV-009780866507",-6.3665771,2115,"not active"
"PV-008784111528",-6.3663735,2116,"not active"
"PV-003885282114",-6.3663163,2117,"not active"
"PV-009309386620",-6.3660264,2118,"not active"
"PV-004527637505",-6.365953,2122,"not active"
"PV-004357072545",-6.3657846,2123,"not active"
"PV-008271356617",-6.3654118,2124,"not active"
"PV-006714295438",-6.3648534,2126,"not active"
"PV-003704672608",-6.3645968,2128,"not active"
"PV-004912727625",-6.3641362,2129,"not active"
"PV-003786496942",-6.364058,2130,"not active"
"PV-008938678930",-6.3639989,2131,"not active"
"PV-009634057347",-6.3635473,2132,"not active"
"PV-008239592638",-6.3635359,2133,"not active"
"PV-002972278092",-6.36344,2134,"not active"
"PV-009864978738",-6.3633628,2135,"not active"
"PV-009548638403",-6.3632803,2136,"not active"
"PV-005522273074",-6.3632121,2137,"not active"
"PV-006544403368",-6.3630781,2138,"not active"
"PV-004798623691",-6.3630772,2139,"not active"
"PV-005576051417",-6.3629508,2140,"not active"
"PV-009628303810",-6.3628511,2141,"not active"
"PV-009410232987",-6.3626509,2142,"not active"
"PV-001144210403",-6.3625503,2143,"not active"
"PV-004081428674",-6.3624635,2144,"not active"
"PV-007578294103",-6.3623118,2145,"not active"
"PV-009346772705",-6.3622198,2146,"not active"
"PV-008361230648",-6.3621502,2147,"not active"
"PV-003160906185",-6.3621435,2148,"not active"
"PV-009697039247",-6.3619399,2150,"not active"
"PV-004491263766",-6.3618641,2151,"not active"
"PV-007235529635",-6.3616672,2153,"not active"
"PV-007993995015",-6.3615966,2154,"not active"
"PV-007742266743",-6.3615766,2155,"not active"
"PV-009969539204",-6.3614602,2156,"not active"
"PV-009326571594",-6.3612962,2157,"not active"
"PV-003273652913",-6.3611665,2158,"not active"
"PV-000497794732",-6.3609495,2160,"not active"
"PV-003047077434",-6.3609066,2161,"not active"
"PV-008394598254",-6.360755,2162,"not active"
"PV-005487504290",-6.3606162,2163,"not active"
"PV-007303594642",-6.3605065,2165,"not active"
"PV-006439930577",-6.3604426,2166,"not active"
"PV-002731644674",-6.3604236,2167,"not active"
"PV-001667255467",-6.3603311,2168,"not active"
"PV-006482126442",-6.3603153,2169,"not active"
"PV-006512306245",-6.3602328,2171,"not active"
"PV-004078841951",-6.3600345,2172,"not active"
"PV-003432366036",-6.3599281,2173,"not active"
"PV-005050713616",-6.3595395,2174,"not active"
"PV-000587559438",-6.3594995,2175,"not active"
"PV-009278591417",-6.359292,2176,"not active"
"PV-005438061388",-6.3591714,2177,"not active"
"PV-004093342095",-6.3590407,2178,"not active"
"PV-008128762337",-6.3590364,2179,"not active"
"PV-010018790823",-6.35882,2180,"not active"
"PV-006603155930",-6.3586354,2181,"not active"
"PV-003270309577",-6.3585391,2183,"not active"
"PV-008524104065",-6.3583727,2184,"not active"
"PV-009510610844",-6.3582816,2185,"not active"
"PV-008930207147",-6.357985,2187,"not active"
"PV-010028527435",-6.3579283,2188,"not active"
"PV-002399185920",-6.357739,2189,"not active"
"PV-003358786094",-6.3576951,2190,"not active"
"PV-009251750686",-6.3574538,2192,"not active"
"PV-006420918392",-6.3573856,2193,"not active"
"PV-009846083503",-6.3572416,2194,"not active"
"PV-004995992946",-6.3570757,2195,"not active"
"PV-004695735761",-6.3568544,2196,"not active"
"PV-008493473602",-6.3566704,2197,"not active"
"PV-004456189485",-6.3563581,2198,"not active"
"PV-009311785044",-6.3563371,2199,"not active"
"PV-006597195988",-6.3562531,2200,"not active"
"PV-009644891655",-6.3562102,2202,"not active"
"PV-006398382702",-6.3559546,2203,"not active"
"PV-006673719555",-6.3558745,2204,"not active"
"PV-006614937958",-6.3554735,2206,"not active"
"PV-004023998175",-6.3554182,2207,"not active"
"PV-009051617813",-6.3554029,2208,"not active"
"PV-003170318157",-6.3551912,2209,"not active"
"PV-003937784382",-6.3551526,2210,"not active"
"PV-009387219561",-6.3550363,2212,"not active"
"PV-006790514423",-6.3549995,2213,"not active"
"PV-000269619517",-6.3549495,2214,"not active"
"PV-003933293025",-6.3547997,2215,"not active"
"PV-004261706260",-6.354763,2216,"not active"
"PV-005120494237",-6.3547459,2217,"not active"
"PV-006089511770",-6.354629,2218,"not active"
"PV-004296224135",-6.3546133,2219,"not active"
"PV-005085876645",-6.354599,2220,"not active"
"PV-008942856107",-6.3545728,2222,"not active"
"PV-009385394711",-6.3545384,2223,"not active"
"PV-006249668451",-6.3543963,2224,"not active"
"PV-003305903550",-6.3542981,2225,"not active"
"PV-007543812797",-6.3542523,2226,"not active"
"PV-007002982196",-6.3541541,2227,"not active"
"PV-004178593540",-6.3539858,2228,"not active"
"PV-002807890375",-6.353744,2229,"not active"
"PV-007179666122",-6.3537197,2230,"not active"
"PV-005292997714",-6.3534074,2231,"not active"
"PV-006371858588",-6.3532958,2232,"not active"
"PV-004297790138",-6.3532715,2233,"not active"
"PV-001757974350",-6.3532395,2234,"not active"
"PV-008610930822",-6.3531666,2235,"not active"
"PV-003881322693",-6.3530207,2236,"not active"
"PV-001470096571",-6.3529696,2237,"not active"
"PV-008082813972",-6.352735,2238,"not active"
"PV-004835586889",-6.3527069,2239,"not active"
"PV-001634636421",-6.3524899,2240,"not active"
"PV-006206833037",-6.3524156,2241,"not active"
"PV-004319279615",-6.3524075,2242,"not active"
"PV-009258138851",-6.3523483,2243,"not active"
"PV-009990630193",-6.3522115,2244,"not active"
"PV-005828554390",-6.3522115,2245,"not active"
"PV-008966011586",-6.3517327,2246,"not active"
"PV-006611615317",-6.3514891,2247,"not active"
"PV-003788727420",-6.3514371,2248,"not active"
"PV-009925073538",-6.3513017,2249,"not active"
"PV-004543846345",-6.3510532,2250,"not active"
"PV-006371194369",-6.3503799,2251,"not active"
"PV-004332566944",-6.3503766,2252,"not active"
"PV-003882523501",-6.3503304,2253,"not active"
"PV-009612361575",-6.3503251,2254,"not active"
"PV-004860115183",-6.3501472,2255,"not active"
"PV-008489718728",-6.3500891,2256,"not active"
"PV-001512488803",-6.3500013,2257,"not active"
"PV-009640991285",-6.3499141,2259,"not active"
"PV-009849126029",-6.3495603,2260,"not active"
"PV-009322572542",-6.3494024,2262,"not active"
"PV-002617734251",-6.3493872,2263,"not active"
"PV-010064209195",-6.349225,2264,"not active"
"PV-003827075691",-6.3491445,2265,"not active"
"PV-008907842948",-6.3491378,2266,"not active"
"PV-004470896467",-6.3488894,2268,"not active"
"PV-008206562385",-6.3486452,2269,"not active"
"PV-008364976458",-6.3486109,2270,"not active"
"PV-009465750657",-6.3485327,2271,"not active"
"PV-005029677210",-6.3484921,2272,"not active"
"PV-008008634516",-6.3484654,2273,"not active"
"PV-009656532334",-6.3482232,2274,"not active"
"PV-003170024626",-6.3481307,2275,"not active"
"PV-005538021320",-6.3481183,2276,"not active"
"PV-004762303604",-6.3480558,2277,"not active"
"PV-008535165760",-6.348002,2279,"not active"
"PV-005469795435",-6.3478918,2280,"not active"
"PV-009040940378",-6.3478284,2281,"not active"
"PV-004580654650",-6.347374,2282,"not active"
"PV-009767863140",-6.3472924,2283,"not active"
"PV-006347627100",-6.3471842,2284,"not active"
"PV-004554978601",-6.347074,2285,"not active"
"PV-005230446034",-6.3470144,2286,"not active"
"PV-008946177505",-6.3469954,2287,"not active"
"PV-009493845227",-6.3469028,2288,"not active"
"PV-006353675883",-6.3468814,2289,"not active"
"PV-009668996952",-6.3465581,2290,"not active"
"PV-006585529813",-6.3464141,2291,"not active"
"PV-004320317351",-6.3461928,2292,"not active"
"PV-004377011919",-6.3459353,2295,"not active"
"PV-006255594436",-6.3457394,2297,"not active"
"PV-009365367338",-6.345686,2298,"not active"
"PV-008062123684",-6.3456039,2299,"not active"
"PV-005556191459",-6.3455286,2301,"not active"
"PV-007733820813",-6.3454666,2302,"not active"
"PV-005753218572",-6.3453612,2303,"not active"
"PV-000237666767",-6.3453579,2304,"not active"
"PV-003819643866",-6.3450942,2305,"not active"
"PV-003677839752",-6.3446279,2308,"not active"
"PV-007547040547",-6.3444986,2310,"not active"
"PV-007269831917",-6.344449,2311,"not active"
"PV-005078470692",-6.3443961,2312,"not active"
"PV-003949166691",-6.3443418,2313,"not active"
"PV-005597361964",-6.3443146,2314,"not active"
"PV-009673991745",-6.344234,2315,"not active"
"PV-005216244429",-6.3440437,2317,"not active"
"PV-002427888227",-6.3440399,2318,"not active"
"PV-009380640486",-6.3439164,2320,"not active"
"PV-004100763288",-6.3438959,2321,"not active"
"PV-006503907633",-6.3438478,2322,"not active"
"PV-009910767400",-6.3436623,2323,"not active"
"PV-007235023017",-6.3436379,2324,"not active"
"PV-005705917380",-6.3435917,2325,"not active"
"PV-009742243676",-6.3435464,2326,"not active"
"PV-004463697007",-6.3435025,2327,"not active"
"PV-009833731886",-6.3434567,2328,"not active"
"PV-009574860141",-6.3434463,2329,"not active"
"PV-004987382087",-6.3434119,2330,"not active"
"PV-005872877714",-6.3433037,2331,"not active"
"PV-007953424931",-6.3432965,2332,"not active"
"PV-007730239664",-6.3431234,2333,"not active"
"PV-005246564327",-6.3431029,2334,"not active"
"PV-009207273256",-6.3430419,2335,"not active"
"PV-003600523679",-6.3429308,2336,"not active"
"PV-005840299080",-6.3427224,2337,"not active"
"PV-010051359566",-6.3424959,2338,"not active"
"PV-005718511862",-6.3424597,2339,"not active"
"PV-005444819077",-6.3424125,2340,"not active"
"PV-005525521862",-6.3422251,2341,"not active"
"PV-010096470086",-6.3421702,2342,"not active"
"PV-004173290349",-6.3421545,2343,"not active"
"PV-008914595980",-6.3421412,2344,"not active"
"PV-006933861413",-6.3420277,2345,"not active"
"PV-001710745541",-6.341836,2346,"not active"
"PV-003552756490",-6.3416567,2347,"not active"
"PV-006337513370",-6.3415971,2348,"not active"
"PV-007195405299",-6.3415675,2349,"not active"
"PV-009401980728",-6.3413024,2351,"not active"
"PV-003117073345",-6.3412533,2352,"not active"
"PV-004543040975",-6.3412232,2353,"not active"
"PV-005004067156",-6.3410568,2354,"not active"
